id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,median_home_price,latitude,longitude,type,viz,plans,sqm_ranges,median_u_price,desc,desc_en
1234,Viebrockhaus,Viebrockhaus AG,"Bad Fallingbostel, Lower Saxony, Germany",Germany,DEU,Niedersachsen,https://www.viebrockhaus.de,https://www.viebrockhaus.de/homestories,,,,concrete,,,52.8654484,9.6930195,homes,"[""https://www.viebrockhaus.de/_img/VdfWLPtobDGg6DwGOW-2a-zg82_8hdc8Ho-5VQSF9Jo/fn:Homestory+Daniela+Heinrich%26Matthias+Ku%CC%88hl_181-5618x2808/q:75/rs:fit::2560:0:0/czM6Ly92aWVicm9ja2hhdXMtbmVvcy9uZW9zL3Jlc291cmNlcy9wZXJzaXN0ZW50L2Q2Y2U4OTc1M2ViODY3NzBiMTExMTJkZGQ0M2FmZTZlMGEzZDM2YzQ"",""https://www.viebrockhaus.de/_img/AvhWWqu5FCUdsfUMuHs95bjI48n2i7Svp5SLPA4xOms/fn:Homestory-Katrin%26Rainer-Strunk_199-5785x2891/q:75/rs:fit::2560:0:0/czM6Ly92aWVicm9ja2hhdXMtbmVvcy9uZW9zL3Jlc291cmNlcy9wZXJzaXN0ZW50LzI5YTZiODYzZDU2ODkyZTI4MDhkZTUyODA5ZWVlODc0MTkxZjYzYTQ"",""https://www.viebrockhaus.de/_img/6xY-HodCGxNZtuPEcH_xLG4qhpNuSwz_7seGsfB385Q/fn:2025-08-29_Viebrockhaus-Rauschenberg_0758-7389x3695/q:75/rs:fit::2560:0:0/czM6Ly92aWVicm9ja2hhdXMtbmVvcy9uZW9zL3Jlc291cmNlcy9wZXJzaXN0ZW50LzJkYWFjMzAzNDMyNjBiOTRhNzgyOGRmNDQ2ODZjNDhiZjg5ZmQyYTE"",""https://www.viebrockhaus.de/_img/kV22xmGbCyWpVkQteTQqKWtiULe7oiPQTndh8DdJ1-4/fn:2025-09-04_Viebrockhaus-Sulzfeld_0703-6365x3183/q:75/rs:fit::2560:0:0/czM6Ly92aWVicm9ja2hhdXMtbmVvcy9uZW9zL3Jlc291cmNlcy9wZXJzaXN0ZW50L2YxOGRiYTViMjQ2YmFiOTQ0Y2I1MDEyMDA1YmJjODNmNWM4YzA3MzU"",""https://www.viebrockhaus.de/_img/SbvdpF8k68-f3Do3Sk3F0gdMkpjR8DI0HNmUZdPHrYk/fn:Haus+Familie+Brost+25.09.2024+_073-5796x2897/q:75/rs:fit::2560:0:0/czM6Ly92aWVicm9ja2hhdXMtbmVvcy9uZW9zL3Jlc291cmNlcy9wZXJzaXN0ZW50LzZkZTkwY2UzODFhMmJlOGFjYzRhZjUxMjk5NDNmNWMxNzJmNmE3MTQ""]",[],,,Massivhaus bauen ✓ Ihr individuelles Haus ✓ Energieeffizient ✓ Seit über 70 Jahren Erfahrung im Massivhausbau - Jetzt mit Viebrockhaus bauen!,Build a solid house ✓ Your individual house ✓ Energy efficient ✓ Over 70 years of experience in solid house construction - Build now with Viebrockhaus!
1235,HELMA Eigenheimbau,HELMA Eigenheimbau AG,"Lehrte, Lower Saxony, Germany",Germany,DEU,Niedersachsen,https://helma.de,https://helma.de/immobilienprojekte/,,,,concrete,,,52.3749334,9.9748557,homes,"[""https://helma.de/wp-content/uploads/2025/11/stienietzsee_widget_1080-2048x2048.jpg"",""https://helma.de/wp-content/uploads/2025/11/potsdamfahrland_widget_1080-2048x2048.jpg""]",[],,,"Die technische Speicherung oder der Zugang ist unbedingt erforderlich für den rechtmäßigen Zweck, die Nutzung eines bestimmten Dienstes zu ermöglichen, der vom Teilnehmer oder Nutzer ausdrücklich gewünscht wird, oder für den alleinigen Zweck, die Übertragung einer Nachricht über ein elektronisches Kommunikationsnetz durchzuführen.",Technical storage or access is strictly necessary for the legitimate purpose of enabling the use of a specific service expressly requested by the subscriber or user or for the sole purpose of carrying out the transmission of a message over an electronic communications network.
1236,Town & Country Haus,Town & Country Haus GmbH,"Behringen, Thuringia, Germany",Germany,DEU,Thüringen,https://www.tc.de,https://www.tc.de/haus/hausbau-mit-town-country-haus/der-umfassende-hausbau-ratgeber-fuer-alle-wichtigen-fragen/tiny-house-ratgeber-das-sollten-sie-wissen/tiny-houses-dauerhaftes-wohnen-in-minihaeusern,,,,concrete,,,51.0224648,10.5169068,homes,,[],,,Massivhaus Ausstellung mit über 40 Haus-Typen sowie Informationen rund um den Hausbau - Massivhäuser für Normalverdiener im unteren Preissegment,Solid house exhibition with over 40 house types as well as information about house construction - solid houses for average earners in the lower price segment
1237,Solitar,JBG-2 Sp. z o.o.,"Żory, Silesia, Poland",Poland,POL,województwo śląskie,https://solitar.pl,https://solitar.pl/domy-prefabrykowane-slask/,,,,wood,,,50.0388902,18.6806124,homes,"[""https://solitar.pl/wp-content/uploads/2026/02/domy-prefabrykowane-niemcy-3-z-12-2048x1536.jpg"",""https://solitar.pl/wp-content/uploads/2025/11/Dom-prefabrykowany-Cieszyn-5-2048x1536.jpg"",""https://solitar.pl/wp-content/uploads/2026/01/SOLE-85-Loft-Tychy-6-z-13-2048x1536.jpg"",""https://solitar.pl/wp-content/uploads/2025/12/domy-modulowe-lubelskie-2-z-13-2048x1536.jpg"",""https://solitar.pl/wp-content/uploads/2025/09/SOLE-100-cisownica2-11-z-15-2048x1536.jpg""]",[],,,"Domy prefabrykowane Solitar to gwarancja ekologicznych rozwiązań dla budownictwa mieszkalnego. Jesteśmy producentem Domu Kompletnego™, czyli pierwszego domu z dachem fotowoltaicznym w standardzie. Sprawdź pełną ofertę","Solitar prefabricated houses are a guarantee of ecological solutions for residential construction. We are the manufacturer of the Complete House™, the first house with a photovoltaic roof as standard. Check the full offer"
1238,Wolf Haus PL,Wolfsystem Sp. z o.o.,"Siemianowice Śląskie, Poland",Poland,POL,województwo śląskie,https://wolfhaus.pl,https://wolfhaus.pl/katalog/,,,,wood,,,50.3121356,19.0177437,homes,,[],,,Producent domów prefabrykowanych na miarę Twoich marzeń. Energooszczędne domy piętrowe i parterowe. Odkryj nasze projekty i realizacje!,Manufacturer of prefabricated houses tailored to your dreams. Energy-saving two-story and single-story houses. Discover our projects and implementations!
1239,Modularen,Modularen Sp. z o.o.,"Warszawa, Poland",Poland,POL,województwo mazowieckie,https://www.modularen.com,https://www.modularen.com/pobierz-katalog/,,,,wood,,,52.2333742,21.0711489,homes,"[""https://www.modularen.com/wp-content/uploads/2024/01/Dom-prefabrykowany-Prime-House-110.jpg""]",[],,,Wykonujemy prefabrykowane domy szkieletowe kompleksowo. Pomagamy w całym procesie - od projektu po stan deweloperski.,We make comprehensive prefabricated frame houses. We help throughout the entire process - from design to development.
1240,Solid Modular,MIKRO DOM Sp. z o.o.,"Kolbuszowa, Podkarpackie, Poland",Poland,POL,województwo podkarpackie,https://solidmodular.com,https://solidmodular.com/home,,,,wood,,,50.2437768,21.7363337,homes,"[""https://solidmodular.com/cache/images/popup/img-1.png.webp"",""https://solidmodular.com/cache/images/popup/img-2.png.webp"",""https://solidmodular.com/cache/upload/article_images/article_38/6.jpg.webp"",""https://solidmodular.com/cache/upload/article_images/article_129/1_min.jpg.webp"",""https://solidmodular.com/cache/upload/article_images/article_48/88_mniejszy.jpg.webp""]",[],,,"Wybuduj dom prefabrykowany szybko, łatwo i bez stresu z Solid Modular. Fabryka domów w Kolbuszowej gwarantuje solidne domy i błyskawiczny montaż na działce. Sprawdź nasza ofertę domów modułowych","Build a prefabricated house quickly, easily and stress-free with Solid Modular. The house factory in Kolbuszowa guarantees solid houses and quick assembly on the plot. Check out our offer of modular houses"
1241,Tadeks Fertig Haus,Tadeks Sp. z o.o. Sp. k.,"Przystajń, Śląskie, Poland",Poland,POL,województwo śląskie,https://www.tadeks.pl,https://www.tadeks.pl/oferta/domy-prefabrykowane/,,,,wood,,,50.8843223,18.6920764,homes,"[""https://www.tadeks.pl/wp-content/uploads/2025/03/th_5-1.webp"",""https://www.tadeks.pl/wp-content/uploads/2025/03/th_9-1.webp"",""https://www.tadeks.pl/wp-content/uploads/2025/03/th_7-1.webp""]",[],,,Jesteśmy zaufanym producentem domów budowanych metodą prefabrykacji ciężkiej. Wykonujemy indywidualne i nietypowe projekty. Skontaktuj się!,We are a trusted manufacturer of houses built using the heavy prefabrication method. We carry out individual and unusual projects. Contact us!
1242,Balker,BALKER Sp. z o.o.,"Kielce, Poland",Poland,POL,województwo świętokrzyskie,https://balker.pl,https://balker.pl/modele-domow-prefabrykowanych/,,,,wood,,,50.8540285,20.6099157,homes,"[""https://balker.pl/wp-content/uploads/2023/01/Image-03_b-scaled.jpg"",""https://balker.pl/wp-content/uploads/2024/05/6-2048x1444-1.jpg"",""https://balker.pl/wp-content/uploads/2025/03/luna_1-scaled.jpg"",""https://balker.pl/wp-content/uploads/2022/05/6a-4.png"",""https://balker.pl/wp-content/uploads/2022/04/2a-1.jpg""]",[],,,Tworzymy domy praktyczne i energooszczędne. Posiadamy 20 lat doświadczenia w budowie domów jednorodzinnych w Polsce i zagranicą.,We create practical and energy-efficient houses. We have 20 years of experience in building single-family houses in Poland and abroad.
1243,HausWerk,HausWerk,"Jordanów, Małopolskie, Poland",Poland,POL,województwo małopolskie,https://hauswerk.pl,https://hauswerk.pl/budownictwo-drewniane-zrownowazona-przyszlosc-domy-prefabrykowane/,,,,wood,,,50.150296,19.634121,homes,"[""https://hauswerk.pl/wp-content/uploads/2022/04/Domy-Prefabrykowane-HausWerk-1-1.webp"",""https://hauswerk.pl/wp-content/uploads/2022/12/DJI_0437-scaled.jpg"",""https://hauswerk.pl/wp-content/uploads/2025/01/Wydarzenie-dzien-otwarty-1-1170x650.png"",""https://hauswerk.pl/wp-content/uploads/2024/05/2.png"",""https://hauswerk.pl/wp-content/uploads/2025/01/Wydarzenie-dzien-otwarty-2.png""]",[],,,Domy prefabrykowane HausWerk to innowacja na wielu poziomach. Zamieszkaj w nowoczesnym i energooszczędnym domu w systemie ciężkim niemieckim.,HausWerk prefabricated houses are an innovation on many levels. Live in a modern and energy-efficient house in the heavy German system.
1244,Green Homes PL,Green Homes Gruppe,"Zabrze, Śląskie, Poland",Poland,POL,województwo śląskie,https://greenhomes.pl,https://greenhomes.pl/prefabrykaty/,,,,wood,,,50.3086154,18.7863749,homes,,[],,,"Postaw na polskiego producenta GreenHomes. Budujemy domy prefabrykowane w całej Polsce, Niemczech i Szwajcarii. Nasza jakość wykracza poza standardy","Choose the Polish manufacturer GreenHomes. We build prefabricated houses throughout Poland, Germany and Switzerland. Our quality exceeds the standards"
1245,Hocomo,HOCOMO Sp. z o.o.,"Zielonka, Mazowieckie, Poland",Poland,POL,województwo mazowieckie,https://hocomo.pl,https://hocomo.pl/configure-home,,,,wood,,,52.2913319,21.2605662,homes,,[],,,"Polski producent całorocznych drewnianych domów modułowych: 35, 50, 70, 108 m2 z możliwością pełnej personalizacji. Skonfiguruj swój dom teraz.","Polish manufacturer of year-round wooden modular houses: 35, 50, 70, 108 m2 with the possibility of full personalization. Set up your home now."
1246,Polska Fabryka Domów,EKITA Mirosław Kita,"Jasło, Podkarpackie, Poland",Poland,POL,województwo podkarpackie,https://polskafabrykadomow.pl,,,,,wood,,,49.7470465,21.4743139,homes,,[],,,Zobacz nasze domy modułowe wykończone pod klucz o powierzchni użytkowej od 45 do nawet 121 m² w cenie od 199 999 zł. Realizacja nawet w 6 tygodni,"See our turnkey modular houses with usable area from 45 to even 121 m², priced from PLN 199,999. Implementation in up to 6 weeks"
1247,Bory Home,Bory Home,"Gdańsk, Pomorskie, Poland",Poland,POL,województwo pomorskie,https://boryhome.pl,,,,,wood,,,54.3482907,18.6540233,homes,,[],,,,
1248,Nature House PL,Golbalux,"Rzeszów, Podkarpackie, Poland",Poland,POL,województwo podkarpackie,https://nature-house.pl,,,,,wood,,,50.013319,22.0161677,homes,"[""https://nature-house.pl/assets/images/slider.webp"",""https://nature-house.pl/assets/images/z_o_firmie.webp""]",[],,,Marzysz o szybkiej budowie energooszczędnego domu z drewna? Nature House to ekonomiczne i energooszczędne prefabrykowane domy drewniane. Gotowe domy do montażu nawet w ciągu 6 tygodni.,Do you dream of quickly building an energy-efficient wooden house? Nature House are economical and energy-saving prefabricated wooden houses. Ready-made houses for assembly within 6 weeks.
1249,P.Homes,P. Homes Sp. z o.o.,"Poznań, Poland",Poland,POL,województwo wielkopolskie,https://phomes.pl,https://phomes.pl/dlaczego-phomes/,,,,concrete,,,52.4584179,16.8750377,homes,"[""https://phomes.pl/content/wvAVx5KDX/Jr7LWJEMy/images/KABzAgx/KABzAgx.jpg"",""https://phomes.pl/content/wvAVx5KDX/G7M67A5rK/images/JEAzEGP/JEAzEGP.jpg"",""https://phomes.pl/content/wvAVx5KDX/KZ2Koz24G/images/LAD05gw/LAD05gw.png"",""https://phomes.pl/content/wvAVx5KDX/MxXK59LYB/images/XYwqkLm/XYwqkLm.jpg"",""https://phomes.pl/content/wvAVx5KDX/NonxgPkqv/images/p9KBXZ1/p9KBXZ1.jpg""]",[],,,Phomes to lider na rynku energooszczędnych domów. Budujemy domy w technologii prefabrykatów betonowych. Sprawdź nasze projekty nowoczesnych domów pod klucz.,Phomes is a leader in the energy-efficient houses market. We build houses using prefabricated concrete technology. Check out our turnkey modern house designs.
1250,MABUDO,Mabudo Sp. z o.o.,"Kraków, Poland",Poland,POL,województwo małopolskie,https://mabudo.com,,,,,concrete,,,50.0494182,19.9581531,homes,"[""https://mabudo.com/wp-content/uploads/2025/01/okladka_MAB003-1-2048x1536.jpg"",""https://mabudo.com/wp-content/uploads/2024/12/okladka-MAB006-2048x1536.jpeg"",""https://mabudo.com/wp-content/uploads/2025/01/mab007e-okladka-2048x1509.jpeg"",""https://mabudo.com/wp-content/uploads/2025/01/MAB020-nowa-okladka.jpeg"",""https://mabudo.com/wp-content/uploads/2025/04/MABUDO-MAB110-PRZOD-2048x1229.jpg""]",[],,,"Odkryj MABUDO – lidera w budowie domów prefabrykowanych z betonu. Szybka realizacja, trwałość i energooszczędność. Postaw na jakość i nowoczesność!","Discover MABUDO – a leader in the construction of prefabricated concrete houses. Fast implementation, durability and energy efficiency. Choose quality and modernity!"
1251,POZBRUK Domy,POZ BRUK Sp. z o.o. Sp. j.,"Rokietnica, Wielkopolskie, Poland",Poland,POL,województwo wielkopolskie,https://domy.pozbruk.pl,https://domy.pozbruk.pl/solutions/,,,,concrete,,,52.5103217,16.7421238,homes,,[],,,,
1252,IMShouse,IMShouse,"Konik Nowy, Mazowieckie, Poland",Poland,POL,województwo mazowieckie,https://imshouse.pl,https://imshouse.pl/oferta/domki-do-35m2/domek-waterhouse,,,,wood,,,52.2186458,21.3048117,homes,"[""https://imshouse.pl/cache/files/1644950781/waterhouse-4---w-1400.png"",""https://imshouse.pl/cache/files/1644950781/waterhouse-5---w-1400.png"",""https://imshouse.pl/cache/files/1644950781/waterhouse-1---w-1400.png"",""https://imshouse.pl/cache/files/1644950781/waterhouse-2---w-1400.png"",""https://imshouse.pl/cache/files/1644950781/waterhouse-3---w-1400.png""]",[],,,"Polski producent domów modułowych całorocznych i letniskowych. Działamy na terenie całej Polski. Oferujey także moduły usługowe w przystępnej cenie, realizujemy również projekty indywidualne.","Polish manufacturer of year-round modular and summer houses. We operate throughout Poland. We also offer service modules at an affordable price, and we also implement individual projects."
1253,SIP-Panel Group,SIP-PANEL GROUP Sp. z o.o.,"Sicienko, Kujawsko-Pomorskie, Poland",Poland,POL,województwo kujawsko-pomorskie,https://sip-panel.pl,https://sip-panel.pl/produkty/,,,,sip,,,53.2038734,17.8005123,panels,"[""https://sip-panel.pl/wp-content/uploads/2025/07/Cute-House-z-poddaszem-4-1-scaled.jpeg"",""https://sip-panel.pl/wp-content/uploads/2025/07/wizualizacja-projekt3-rzut2-scaled.jpeg"",""https://sip-panel.pl/wp-content/uploads/2025/07/1.webp"",""https://sip-panel.pl/wp-content/uploads/2025/07/2-1.jpg"",""https://sip-panel.pl/wp-content/uploads/2025/07/3-2.jpg""]",[],,,"SIP-PANEL GROUP to wiodący producent wysokiej jakości paneli SIP. Produkujemy wyroby dla firm budowlanych, inwestorów oraz prywatnych właścicieli.","SIP-PANEL GROUP is a leading manufacturer of high-quality SIP panels. We produce products for construction companies, investors and private owners."
